segments.date,customer.id,customer.descriptive_name,campaign.id,campaign.name,campaign.status,campaign.advertising_channel_type,ad_group.id,ad_group.name,ad_group.status,segments.device,segments.ad_network_type,segments.product_item_id,segments.product_title,segments.product_brand,segments.product_type_l1,segments.product_type_l2,ad_group_criterion.keyword.text,ad_group_criterion.keyword.match_type,metrics.impressions,metrics.clicks,metrics.cost_micros,metrics.ctr,metrics.average_cpc,metrics.average_cpm,metrics.conversions,metrics.conversions_value,metrics.all_conversions,metrics.all_conversions_value,metrics.cost_per_conversion,metrics.conversions_from_interactions_rate,metrics.value_per_conversion,metrics.search_impression_share,metrics.search_budget_lost_impression_share,metrics.search_rank_lost_impression_share,metrics.view_through_conversions,metrics.interaction_rate
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,3535455551,ag_eşofman_altı,ENABLED,MOBILE,SEARCH,SP-GYM-EA-056,Levi's Essentials Fleece Kadın Eşofman Altı,Levi's,Giyim,Eşofman Altı,,,219,6,16480000,0.027397,2742931,75251141,0.3,275.91,0.3,303.5,54933333,0.05,919.7,0.6,0.09,0.07,4,0.027397
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,2372678416,ag_jean,ENABLED,MOBILE,SEARCH,SP-GYM-JN-114,Under Armour 501 Original Fit Kadın Jean,Under Armour,Giyim,Jean,,,283,5,19070000,0.017668,3704894,67385159,0.1,189.98,0.1,208.98,190700000,0.02,1899.8,0.41,0.11,0.1,1,0.017668
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,5931207526,ag_sweatshirt,ENABLED,MOBILE,SEARCH,SP-GYM-SW-038,Under Armour Core Logo Kadın Hoodie,Under Armour,Giyim,Sweatshirt,,,209,6,14640000,0.028708,2150662,70047846,0.1,173.37,0.1,190.71,146400000,0.016667,1733.7,0.46,0.04,0.09,5,0.028708
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7203066465,ag_eşofman_takımı,ENABLED,MOBILE,SEARCH,SP-GYM-ET-064,The North Face Sportswear Sport Essentials Kadın Eşofman Takımı,The North Face,Giyim,Eşofman Takımı,,,411,16,24350000,0.038929,1503826,59245742,0.3,502.38,0.3,552.62,81166666,0.01875,1674.6,0.37,0.07,0.1,5,0.038929
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,3743737443,ag_eşofman_altı,ENABLED,DESKTOP,SEARCH,SP-GYM-EA-049,Vans Sportswear Club Erkek Eşofman Altı,Vans,Giyim,Eşofman Altı,,,526,6,16730000,0.011407,2708980,31806083,0.2,288.19,0.2,317.01,83649999,0.033333,1440.95,0.3,0.06,0.12,2,0.011407
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,8888040603,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-011,Puma Cotton Logo Erkek Tişört,Puma,Giyim,Tişört,,,133,4,17250000,0.030075,3990872,129699248,0.2,102.77,0.2,113.05,86250000,0.05,513.85,0.77,0.06,0.25,5,0.030075
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,1176792920,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-018,Lacoste Cotton Logo Kadın Tişört,Lacoste,Giyim,Tişört,,,226,11,15960000,0.048673,1437272,70619469,0.2,89.23,0.2,98.15,79800000,0.018182,446.15,0.56,0.06,0.08,3,0.048673
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,3921485337,ag_ceket,ENABLED,DESKTOP,SEARCH,SP-GYM-CK-094,Jack & Jones Sportswear Windrunner Kadın Rüzgarlık,Jack & Jones,Giyim,Ceket,,,180,5,21890000,0.027778,3991862,121611111,0.1,131.72,0.1,144.89,218900000,0.02,1317.2,0.8,0.06,0.24,5,0.027778
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,4688512648,ag_sweatshirt,ENABLED,TABLET,SEARCH,SP-GYM-SW-031,Adidas Club Fleece Crew Erkek Sweatshirt,Adidas,Giyim,Sweatshirt,,,389,5,14090000,0.012853,2668736,36221079,0.2,294.26,0.2,323.69,70449999,0.04,1471.3,0.55,0.07,0.23,2,0.012853
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,1481698635,ag_mont,ENABLED,MOBILE,SEARCH,SP-GYM-MN-080,Vans Thermoball Eco 2.0 Kadın Mont,Vans,Giyim,Mont,,,117,4,20900000,0.034188,4788718,178632478,0.1,433.34,0.1,476.67,208999999,0.025,4333.4,0.7,0.03,0.06,4,0.034188
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,1429868211,ag_şort,ENABLED,DESKTOP,SEARCH,SP-GYM-SR-111,Columbia Aeroready Erkek Şort,Columbia,Giyim,Şort,,,35,1,5370000,0.028571,4973094,153428571,0.0,0.0,0.0,0.0,53699999,0.0,0.0,0.2,0.11,0.12,3,0.028571
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,5690270383,ag_mont,ENABLED,DESKTOP,SEARCH,SP-GYM-MN-085,New Balance Silver Ridge Erkek Yağmurluk,New Balance,Giyim,Mont,,,395,5,22560000,0.012658,4327337,57113924,0.1,206.55,0.1,227.21,225599999,0.02,2065.5,0.43,0.15,0.14,4,0.012658
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9221052019,ag_sweatshirt,ENABLED,DESKTOP,SEARCH,SP-GYM-SW-033,Columbia Essentials 3-Stripes Erkek Sweatshirt,Columbia,Giyim,Sweatshirt,,,107,2,15020000,0.018692,5377119,140373831,0.0,0.0,0.0,0.0,150200000,0.0,0.0,0.55,0.04,0.1,1,0.018692
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9088780431,ag_mont,ENABLED,MOBILE,SEARCH,SP-GYM-MN-089,Nike Silver Ridge Erkek Yağmurluk,Nike,Giyim,Mont,,,832,22,23270000,0.026442,1028422,27968750,0.5,1062.39,0.6,1168.63,46540000,0.022727,2124.78,0.31,0.12,0.23,2,0.026442
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,3740004613,ag_mont,ENABLED,MOBILE,SEARCH,SP-GYM-MN-071,Jack & Jones Sportswear Windrunner Erkek Mont,Jack & Jones,Giyim,Mont,,,114,4,17740000,0.035088,3684211,155614035,0.1,236.32,0.1,259.95,177399999,0.025,2363.2,0.74,0.11,0.05,0,0.035088
2025-01-02,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,1340988937,ag_sweatshirt,ENABLED,DESKTOP,SEARCH,SP-GYM-SW-036,Jack & Jones Essentials 3-Stripes Kadın Sweatshirt,Jack & Jones,Giyim,Sweatshirt,,,114,3,18470000,0.026316,4673322,162017543,0.1,185.33,0.1,203.86,184700000,0.033333,1853.3,0.45,0.15,0.12,3,0.026316
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8168743579,ag_şapka,ENABLED,MOBILE,SEARCH,SP-AKS-SP-037,The North Face Baseball Cap Erkek Şapka,The North Face,Aksesuar,Şapka,,,109,4,13770000,0.036697,2847759,126330275,0.1,53.58,0.1,58.94,137700000,0.025,535.8,,,,1,0.036697
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4557328282,ag_eldiven_ve_bere,ENABLED,MOBILE,SEARCH,SP-AKS-EB-055,Puma Fleece Bere ve Eldiven Seti,Puma,Aksesuar,Eldiven ve Bere,,,281,14,28460000,0.049822,1983903,101281138,0.4,196.28,0.4,215.91,71149999,0.028571,490.7,,,,0,0.049822
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,6941543977,ag_koşu_ayakkabısı,ENABLED,DESKTOP,CONTENT,SP-AYK-KS-006,Columbia Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Columbia,Ayakkabı,Koşu Ayakkabısı,,,670,8,14160000,0.01194,1605647,21134328,0.4,1157.98,0.4,1273.78,35400000,0.05,2894.95,,,,2,0.01194
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2933161390,ag_koşu_ayakkabısı,ENABLED,MOBILE,CONTENT,SP-AYK-KS-014,Asics Ultraboost Light Kadın Koşu Ayakkabısı,Asics,Ayakkabı,Koşu Ayakkabısı,,,132,5,27670000,0.037879,5095643,209621212,0.2,779.97,0.2,857.97,138350000,0.04,3899.85,,,,2,0.037879
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,903120741,ag_sweatshirt,ENABLED,TABLET,YOUTUBE_WATCH,SP-GYM-SW-044,Columbia Core Logo Kadın Hoodie,Columbia,Giyim,Sweatshirt,,,492,18,33090000,0.036585,1775026,67256097,0.3,310.36,0.3,341.4,110300000,0.016667,1034.53,,,,5,0.036585
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8620573323,ag_terlik,ENABLED,MOBILE,CONTENT,SP-AYK-TR-151,Columbia Adilette Comfort Kadın Terlik,Columbia,Ayakkabı,Terlik,,,152,5,15790000,0.032895,2957971,103881578,0.1,67.19,0.1,73.91,157899999,0.02,671.9,,,,5,0.032895
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,6609698100,ag_günlük_ayakkabı,ENABLED,DESKTOP,SEARCH,SP-AYK-GN-088,Skechers Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Skechers,Ayakkabı,Günlük Ayakkabı,,,207,3,19040000,0.014493,5658238,91980676,0.1,141.55,0.1,155.71,190399999,0.033333,1415.5,,,,0,0.014493
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4821152708,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-021,Columbia Tech Erkek Antrenman Tişört,Columbia,Giyim,Tişört,,,144,5,8490000,0.034722,1501824,58958333,0.1,103.12,0.1,113.43,84899999,0.02,1031.2,,,,5,0.034722
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4947376546,ag_koşu_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-KS-028,Hummel Nitro Elite 2 Kadın Koşu Ayakkabısı,Hummel,Ayakkabı,Koşu Ayakkabısı,,,348,4,14710000,0.011494,3446050,42270114,0.2,445.64,0.2,490.2,73550000,0.05,2228.2,,,,1,0.011494
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8888040603,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-011,Puma Cotton Logo Erkek Tişört,Puma,Giyim,Tişört,,,220,10,34770000,0.045455,3363911,158045454,0.4,239.16,0.4,263.08,86925000,0.04,597.9,,,,3,0.045455
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9856644389,ag_bot_ve_çizme,ENABLED,MOBILE,CONTENT,SP-AYK-BT-182,Reebok Nuptse II Erkek Bot,Reebok,Ayakkabı,Bot ve Çizme,,,214,4,24300000,0.018692,5357317,113551401,0.2,931.79,0.2,1024.97,121500000,0.05,4658.95,,,,3,0.018692
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,6823722812,ag_krampon,ENABLED,MOBILE,YOUTUBE_WATCH,SP-AYK-KR-105,Skechers Mercurial Superfly 9 Elite FG Erkek Krampon,Skechers,Ayakkabı,Krampon,,,418,10,34470000,0.023923,3210558,82464114,0.3,1168.0,0.3,1284.8,114900000,0.03,3893.33,,,,3,0.023923
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8425171162,ag_koşu_ayakkabısı,ENABLED,DESKTOP,YOUTUBE_WATCH,SP-AYK-KS-005,Columbia Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Columbia,Ayakkabı,Koşu Ayakkabısı,,,404,15,31310000,0.037129,2082261,77500000,0.4,959.19,0.4,1055.11,78274999,0.026667,2397.97,,,,0,0.037129
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8772447513,ag_ceket,ENABLED,MOBILE,CONTENT,SP-GYM-CK-091,Hummel Sportswear Windrunner Erkek Rüzgarlık,Hummel,Giyim,Ceket,,,375,7,33229999,0.018667,4656356,88613333,0.2,269.03,0.2,295.93,166149999,0.028571,1345.15,,,,5,0.018667
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9877388941,ag_krampon,ENABLED,DESKTOP,CONTENT,SP-AYK-KR-108,Birkenstock Predator Elite FG Erkek Krampon,Birkenstock,Ayakkabı,Krampon,,,185,7,21310000,0.037838,2720074,115189189,0.2,834.56,0.2,918.02,106549999,0.028571,4172.8,,,,5,0.037838
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2462731219,ag_bot_ve_çizme,ENABLED,MOBILE,CONTENT,SP-AYK-BT-180,Salomon Nuptse II Erkek Bot,Salomon,Ayakkabı,Bot ve Çizme,,,283,11,33460000,0.038869,2958036,118233215,0.2,831.94,0.2,915.13,167299999,0.018182,4159.7,,,,5,0.038869
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,7615014571,ag_çorap,ENABLED,MOBILE,SEARCH,SP-AKS-CR-006,U.S. Polo Assn. Everyday Cushioned 3'lü Unisex Çorap,U.S. Polo Assn.,Aksesuar,Çorap,,,74,3,9840000,0.040541,2704207,132972972,0.1,43.06,0.1,47.37,98399999,0.033333,430.6,,,,0,0.040541
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,563445516,ag_sırt_çantası,ENABLED,MOBILE,SEARCH,SP-AKS-SC-045,The North Face Linear Backpack Unisex Sırt Çantası,The North Face,Aksesuar,Sırt Çantası,,,441,9,29940000,0.020408,3099669,67891156,0.3,256.01,0.3,281.61,99800000,0.033333,853.37,,,,4,0.020408
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,5853105637,ag_çorap,ENABLED,MOBILE,CONTENT,SP-AKS-CR-019,The North Face Trefoil Liner 3'lü Erkek Çorap,The North Face,Aksesuar,Çorap,,,210,4,11330000,0.019048,2400049,53952380,0.1,21.8,0.1,23.98,113300000,0.025,218.0,,,,3,0.019048
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,6326332815,ag_sweatshirt,ENABLED,TABLET,SEARCH,SP-GYM-SW-034,Columbia Essentials 3-Stripes Kadın Sweatshirt,Columbia,Giyim,Sweatshirt,,,851,22,29740000,0.025852,1336065,34947121,1.1,1780.04,1.2,1958.04,27036363,0.05,1618.22,,,,4,0.025852
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,5331393434,ag_koşu_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-KS-018,Salomon Gel-Nimbus 26 Kadın Koşu Ayakkabısı,Salomon,Ayakkabı,Koşu Ayakkabısı,,,155,7,15940000,0.045161,2161135,102838709,0.3,1015.68,0.3,1117.25,53133333,0.042857,3385.6,,,,3,0.045161
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,254179958,ag_outdoor_ayakkabı,ENABLED,TABLET,YOUTUBE_WATCH,SP-AYK-OD-133,Birkenstock Terrex AX4 Kadın Outdoor Ayakkabı,Birkenstock,Ayakkabı,Outdoor Ayakkabı,,,29,1,7370000,0.034483,4467343,254137931,0.0,0.0,0.0,0.0,73700000,0.0,0.0,,,,1,0.034483
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3542243854,ag_eşofman_altı,ENABLED,DESKTOP,CONTENT,SP-GYM-EA-059,Jack & Jones Cotton Go Erkek Eşofman Altı,Jack & Jones,Giyim,Eşofman Altı,,,121,6,31830000,0.049587,4645143,263057851,0.2,250.18,0.2,275.2,159149999,0.033333,1250.9,,,,2,0.049587
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3921485337,ag_ceket,ENABLED,MOBILE,SEARCH,SP-GYM-CK-094,Jack & Jones Sportswear Windrunner Kadın Rüzgarlık,Jack & Jones,Giyim,Ceket,,,268,8,22900000,0.029851,2701834,85447761,0.3,465.45,0.3,512.0,76333333,0.0375,1551.5,,,,5,0.029851
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,7826521644,ag_terlik,ENABLED,MOBILE,YOUTUBE_WATCH,SP-AYK-TR-156,Asics Adilette Comfort Erkek Terlik,Asics,Ayakkabı,Terlik,,,341,10,11750000,0.029326,1121757,34457478,0.4,412.26,0.4,453.49,29375000,0.04,1030.65,,,,0,0.029326
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2749380399,ag_şort,ENABLED,TABLET,YOUTUBE_WATCH,SP-GYM-SR-105,Nike Dri-FIT Challenger Erkek Koşu Şort,Nike,Giyim,Şort,,,110,5,5990000,0.045455,1145856,54454545,0.1,83.23,0.1,91.55,59900000,0.02,832.3,,,,1,0.045455
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9137253416,ag_şort,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-SR-110,Hummel Aeroready Kadın Şort,Hummel,Giyim,Şort,,,262,4,23120000,0.015267,5474044,88244274,0.2,179.86,0.2,197.85,115600000,0.05,899.3,,,,5,0.015267
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,1734247995,ag_eşofman_altı,ENABLED,DESKTOP,CONTENT,SP-GYM-EA-045,Nike Sportswear Club Erkek Eşofman Altı,Nike,Giyim,Eşofman Altı,,,820,18,20120000,0.021951,1097059,24536585,0.4,564.95,0.4,621.45,50300000,0.022222,1412.38,,,,2,0.021951
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,1241673344,ag_şapka,ENABLED,MOBILE,YOUTUBE_WATCH,SP-AKS-SP-041,Puma Baseball Cap Kadın Şapka,Puma,Aksesuar,Şapka,,,263,7,10850000,0.026616,1375889,41254752,0.2,88.47,0.2,97.32,54249999,0.028571,442.35,,,,1,0.026616
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2595408744,ag_terlik,ENABLED,DESKTOP,YOUTUBE_WATCH,SP-AYK-TR-158,Asics Adilette Comfort Unisex Terlik,Asics,Ayakkabı,Terlik,,,92,3,17970000,0.032609,5401599,195326086,0.1,69.92,0.1,76.91,179700000,0.033333,699.2,,,,0,0.032609
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8068249963,ag_futbol_topu,ENABLED,MOBILE,CONTENT,SP-SML-FT-003,Puma UCL League Futbol Topu,Puma,Spor Malzemeleri,Futbol Topu,,,182,6,20670000,0.032967,3001479,113571428,0.2,184.16,0.2,202.58,103350000,0.033333,920.8,,,,1,0.032967
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,135290622,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-010,Reebok Trefoil Essentials Kadın Tişört,Reebok,Giyim,Tişört,,,521,7,33229999,0.013436,4368522,63781190,0.2,152.65,0.2,167.92,166149999,0.028571,763.25,,,,5,0.013436
2025-01-02,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9066037500,ag_çorap,ENABLED,MOBILE,YOUTUBE_WATCH,SP-AKS-CR-015,U.S. Polo Assn. Trefoil Liner 3'lü Unisex Çorap,U.S. Polo Assn.,Aksesuar,Çorap,,,53,1,6370000,0.018868,3544831,120188679,0.0,0.0,0.0,0.0,63699999,0.0,0.0,,,,2,0.018868
2025-01-02,1234567890,Sporthink TR,5360672317,SP_Google_Display_Remarketing,ENABLED,DISPLAY,1857504670,display_remarketing_all,ENABLED,MOBILE,CONTENT,,,,,,,,16801,172,174100000,0.010237,1012209,10362478,1.6,1475.6,1.8,1696.94,108812499,0.009302,922.25,,,,18,0.010237
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,5398129193,eşofman_takımı_exact,ENABLED,MOBILE,SEARCH,,,,,,eşofman takımı,EXACT,598,13,26784400,0.021739,1987695,44748062,0.6,640.72,0.7,711.1,41981818,0.046154,1004.26,0.53,0.16,0.31,1,0.021739
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,5398129193,eşofman_takımı_exact,ENABLED,DESKTOP,SEARCH,,,,,,eşofman takımı,EXACT,361,8,16162999,0.022161,1987695,44748062,0.4,386.64,0.4,443.66,41981818,0.05,1004.26,0.53,0.16,0.31,1,0.022161
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,5398129193,eşofman_takımı_exact,ENABLED,TABLET,SEARCH,,,,,,eşofman takımı,EXACT,72,1,3232600,0.013889,1987695,44748062,0.1,77.33,0.1,81.62,41981818,0.1,1004.26,0.53,0.16,0.31,1,0.013889
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,2860919455,nike_eşofman_exact,ENABLED,MOBILE,SEARCH,,,,,,nike eşofman,EXACT,125,4,22660600,0.032,5208880,180046082,0.1,111.7,0.1,117.53,195350000,0.025,962.95,0.84,0.17,0.0,0,0.032
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,2860919455,nike_eşofman_exact,ENABLED,DESKTOP,SEARCH,,,,,,nike eşofman,EXACT,75,2,13674500,0.026667,5208880,180046082,0.1,67.41,0.1,71.48,195350000,0.05,962.95,0.84,0.17,0.0,0,0.026667
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,2860919455,nike_eşofman_exact,ENABLED,TABLET,SEARCH,,,,,,nike eşofman,EXACT,15,0,2734900,0.0,5208880,180046082,0.0,13.48,0.0,14.21,195350000,0.0,962.95,0.84,0.17,0.0,0,0.0
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,150482670,adidas_sweatshirt_phrase,ENABLED,MOBILE,SEARCH,,,,,,adidas sweatshirt,PHRASE,109,8,34753600,0.073394,3870645,317037037,0.5,844.82,0.6,948.7,74899999,0.0625,1820.72,0.57,0.12,0.31,3,0.073394
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,150482670,adidas_sweatshirt_phrase,ENABLED,DESKTOP,SEARCH,,,,,,adidas sweatshirt,PHRASE,66,5,20972000,0.075758,3870645,317037037,0.3,509.8,0.3,601.07,74899999,0.06,1820.72,0.57,0.12,0.31,3,0.075758
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,150482670,adidas_sweatshirt_phrase,ENABLED,TABLET,SEARCH,,,,,,adidas sweatshirt,PHRASE,13,1,4194400,0.076923,3870645,317037037,0.1,101.96,0.1,109.65,74899999,0.1,1820.72,0.57,0.12,0.31,3,0.076923
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,8265785928,erkek_mont_broad,ENABLED,MOBILE,SEARCH,,,,,,erkek mont,BROAD,516,11,39747400,0.021318,3575617,76913580,0.6,1489.68,0.7,1678.37,62300000,0.054545,2334.93,0.78,0.09,0.13,3,0.021318
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,8265785928,erkek_mont_broad,ENABLED,DESKTOP,SEARCH,,,,,,erkek mont,BROAD,311,6,23985500,0.019293,3575617,76913580,0.4,898.95,0.5,949.35,62300000,0.066667,2334.93,0.78,0.09,0.13,3,0.019293
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,8265785928,erkek_mont_broad,ENABLED,TABLET,SEARCH,,,,,,erkek mont,BROAD,62,1,4797100,0.016129,3575617,76913580,0.1,179.79,0.1,192.25,62300000,0.1,2334.93,0.78,0.09,0.13,3,0.016129
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,9322931986,spor_giyim_broad,ENABLED,MOBILE,SEARCH,,,,,,spor giyim,BROAD,61,3,29759799,0.04918,7593900,484056603,0.1,161.59,0.1,190.86,256550000,0.033333,1393.0,0.38,0.12,0.5,0,0.04918
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,9322931986,spor_giyim_broad,ENABLED,DESKTOP,SEARCH,,,,,,spor giyim,BROAD,37,2,17958500,0.054054,7593900,484056603,0.1,97.51,0.1,115.73,256550000,0.05,1393.0,0.38,0.12,0.5,0,0.054054
2025-01-02,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,9322931986,spor_giyim_broad,ENABLED,TABLET,SEARCH,,,,,,spor giyim,BROAD,7,0,3591700,0.0,7593900,484056603,0.0,19.5,0.0,22.45,256550000,0.0,1393.0,0.38,0.12,0.5,0,0.0
2025-01-03,1234567890,Sporthink TR,7414408476,SP_Google_Search_Brand,ENABLED,SEARCH,1417180968,sporthink_exact,ENABLED,MOBILE,SEARCH,,,,,,sporthink,EXACT,50,3,13711199,0.06,3850511,271724137,0.1,140.18,0.1,152.05,118200000,0.033333,1208.45,0.73,0.07,0.2,2,0.06
2025-01-03,1234567890,Sporthink TR,7414408476,SP_Google_Search_Brand,ENABLED,SEARCH,1417180968,sporthink_exact,ENABLED,DESKTOP,SEARCH,,,,,,sporthink,EXACT,30,2,8273999,0.066667,3850511,271724137,0.1,84.59,0.1,97.53,118200000,0.05,1208.45,0.73,0.07,0.2,2,0.066667
2025-01-03,1234567890,Sporthink TR,7414408476,SP_Google_Search_Brand,ENABLED,SEARCH,1417180968,sporthink_exact,ENABLED,TABLET,SEARCH,,,,,,sporthink,EXACT,6,0,1654800,0.0,3850511,271724137,0.0,16.92,0.0,19.17,118200000,0.0,1208.45,0.73,0.07,0.2,2,0.0
